number,difficulty,codeLength,timestamp,elapsed
2598678,215677262,196,1717430543,20.0
2598679,215045396,196,1717430575,32.0
2598680,215045396,196,1717430585,10.0
2598681,215045396,196,1717430592,7.0
2598682,215045396,196,1717430601,9.0
2598683,215255401,196,1717430604,3.0
2598684,215465611,196,1717430605,1.0
2598685,215676026,196,1717430609,4.0
2598686,215886647,196,1717430611,2.0
2598687,216308299,200,1717430614,3.0
2598688,216308299,200,1717430622,8.0
2598689,216097061,196,1717430640,18.0
2598690,216097061,196,1717430650,10.0
2598691,216308093,200,1717430651,1.0
2598692,215674379,196,1717430681,30.0
2598693,215884998,196,1717430682,1.0
2598694,215884998,196,1717430694,12.0
2598695,216095823,196,1717430696,2.0
2598696,216306854,200,1717430697,1.0
2598697,216518091,200,1717430699,2.0
2598698,216518091,200,1717430710,11.0
2598699,216729534,200,1717430713,3.0
2598700,216941183,200,1717430717,4.0
2598701,217153039,200,1717430722,5.0
2598702,217365102,200,1717430723,1.0
2598703,217577372,200,1717430729,6.0
2598704,217789849,200,1717430733,4.0
2598705,217789849,200,1717430742,9.0
2598706,218002534,200,1717430744,2.0
2598707,217789641,200,1717430759,15.0
2598708,217789641,200,1717430767,8.0
2598709,217576956,200,1717430786,19.0
2598710,217364479,200,1717430800,14.0
2598711,217576748,200,1717430805,5.0
2598712,217151794,200,1717430832,27.0
2598713,217151794,200,1717430843,11.0
2598714,217363856,200,1717430845,2.0
2598715,217576125,200,1717430846,1.0
2598716,217788601,200,1717430849,3.0
2598717,217788601,200,1717430861,12.0
2598718,218001285,200,1717430865,4.0
2598719,218214176,200,1717430869,4.0
2598720,218214176,200,1717430881,12.0
2598721,218001077,200,1717430900,19.0
2598722,218213968,200,1717430901,1.0
2598723,218213968,200,1717430912,11.0
2598724,218213968,200,1717430921,9.0
2598725,218427067,200,1717430923,2.0
2598726,218640374,200,1717430924,1.0
2598727,218853889,200,1717430925,1.0
2598728,219067613,200,1717430928,3.0
2598729,219281546,200,1717430934,6.0
2598730,219495688,200,1717430939,5.0
2598731,219710039,200,1717430943,4.0
2598732,219066359,200,1717430977,34.0
2598733,219280290,200,1717430978,1.0
2598734,219494430,200,1717430979,1.0
2598735,219280080,200,1717430996,17.0
2598736,219065940,200,1717431021,25.0
2598737,219279871,200,1717431025,4.0
2598738,219279871,200,1717431036,11.0
2598739,219494011,200,1717431038,2.0
2598740,219065313,200,1717431059,21.0
2598741,219279243,200,1717431061,2.0
2598742,219065104,200,1717431077,16.0
2598743,218851174,200,1717431095,18.0
2598744,219064895,200,1717431100,5.0
2598745,219064895,200,1717431107,7.0
2598746,219278825,200,1717431113,6.0
2598747,219492964,200,1717431114,1.0
2598748,219492964,200,1717431124,10.0
2598749,219064268,200,1717431149,25.0
2598750,219278197,200,1717431155,6.0
2598751,219492335,200,1717431156,1.0
2598752,219492335,200,1717431163,7.0
2598753,219706682,200,1717431166,3.0
2598754,219706682,200,1717431173,7.0
2598755,219492125,200,1717431189,16.0
2598756,219706472,200,1717431193,4.0
2598757,219706472,200,1717431202,9.0
2598758,219277358,200,1717431231,29.0
2598759,219491496,200,1717431232,1.0
2598760,219705843,200,1717431234,2.0
2598761,219062175,200,1717431265,31.0
2598762,219276102,200,1717431269,4.0
2598763,219490238,200,1717431270,1.0
2598764,218847203,200,1717431301,31.0
2598765,219060920,200,1717431305,4.0
2598766,219060920,200,1717431314,9.0
2598767,219060920,200,1717431323,9.0
2598768,219274846,200,1717431325,2.0
2598769,219060711,200,1717431342,17.0
2598770,218632859,200,1717431365,23.0
2598771,218846367,200,1717431366,1.0
2598772,218205216,200,1717431397,31.0
2598773,217992125,200,1717431419,22.0
2598774,217140597,200,1717431454,35.0
2598775,217352648,200,1717431457,3.0
2598776,216503616,200,1717431497,40.0
2598777,216080758,196,1717431523,26.0
2598778,216080758,196,1717431536,13.0
2598779,216291774,200,1717431538,2.0
2598780,215024442,196,1717431591,53.0
2598781,215024442,196,1717431604,13.0
2598782,215234426,196,1717431606,2.0
2598783,215444615,196,1717431607,1.0
2598784,214813430,196,1717431641,34.0
2598785,215023208,196,1717431642,1.0
2598786,215233191,196,1717431643,1.0
2598787,215233191,196,1717431652,9.0
2598788,215443379,196,1717431655,3.0
2598789,215443379,196,1717431665,10.0
2598790,215232986,196,1717431679,14.0
2598791,215232986,196,1717431687,8.0
2598792,215232986,196,1717431699,12.0
2598793,215232986,196,1717431706,7.0
2598794,215443174,196,1717431708,2.0
2598795,215232781,196,1717431725,17.0
2598796,214812405,196,1717431752,27.0
2598797,215022182,196,1717431753,1.0
2598798,215022182,196,1717431765,12.0
2598799,214392236,196,1717431793,28.0
2598800,213554768,196,1717431828,35.0
2598801,213763317,196,1717431829,1.0
2598802,213972070,196,1717431830,1.0
2598803,214181027,196,1717431831,1.0
2598804,214390188,196,1717431832,1.0
2598805,214599553,196,1717431838,6.0
2598806,214809122,196,1717431839,1.0
2598807,215018896,196,1717431840,1.0
2598808,215018896,196,1717431847,7.0
2598809,214808917,196,1717431866,19.0
2598810,215018691,196,1717431871,5.0
2598811,215228670,196,1717431873,2.0
2598812,215018486,196,1717431891,18.0
2598813,215018486,196,1717431900,9.0
2598814,215228464,196,1717431904,4.0
2598815,215018280,196,1717431923,19.0
2598816,214598324,196,1717431945,22.0
2598817,214807892,196,1717431947,2.0
2598818,214598119,196,1717431962,15.0
2598819,214388551,196,1717431979,17.0
2598820,214388551,196,1717431987,8.0
2598821,214597914,196,1717431990,3.0
2598822,213759642,196,1717432031,41.0
2598823,213968391,196,1717432035,4.0
2598824,214177344,196,1717432036,1.0
2598825,214386501,196,1717432037,1.0
2598826,214177140,196,1717432051,14.0
2598827,214386297,196,1717432053,2.0
2598828,214595658,196,1717432055,2.0
2598829,214386092,196,1717432070,15.0
2598830,214176731,196,1717432084,14.0
2598831,214385887,196,1717432090,6.0
2598832,214595248,196,1717432096,6.0
2598833,214595248,196,1717432103,7.0
2598834,214385683,196,1717432117,14.0
2598835,213757600,196,1717432147,30.0
2598836,213340106,196,1717432172,25.0
2598837,213548445,196,1717432173,1.0
2598838,212922816,196,1717432203,30.0
2598839,213130748,196,1717432205,2.0
2598840,213130748,196,1717432213,8.0
2598841,213130748,196,1717432220,7.0
2598842,212922613,196,1717432236,16.0
2598843,213130545,196,1717432237,1.0
2598844,213130545,196,1717432244,7.0
2598845,213338680,196,1717432246,2.0
2598846,213547018,196,1717432252,6.0
2598847,213547018,196,1717432261,9.0
2598848,213755560,196,1717432262,1.0
2598849,213755560,196,1717432273,11.0
2598850,213964305,196,1717432274,1.0
2598851,214173254,196,1717432286,12.0
2598852,214173254,196,1717432294,8.0
2598853,214382407,196,1717432296,2.0
2598854,214591764,196,1717432299,3.0
2598855,214801326,196,1717432304,5.0
2598856,214381794,196,1717432331,27.0
2598857,214172437,196,1717432348,17.0
2598858,213754133,196,1717432371,23.0
2598859,213962877,196,1717432373,2.0
2598860,213753929,196,1717432387,14.0
2598861,213962673,196,1717432391,4.0
2598862,213962673,196,1717432402,11.0
2598863,214171620,196,1717432404,2.0
2598864,213335016,196,1717432439,35.0
2598865,213335016,196,1717432449,10.0
2598866,213543350,196,1717432455,6.0
2598867,213334812,196,1717432470,15.0
2598868,213543146,196,1717432471,1.0
2598869,212917532,196,1717432504,33.0
2598870,212917532,196,1717432512,8.0
2598871,212709605,196,1717432526,14.0
2598872,212294157,196,1717432547,21.0
2598873,212501475,196,1717432548,1.0
2598874,212501475,196,1717432560,12.0
2598875,212501475,196,1717432572,12.0
2598876,212086435,196,1717432595,23.0
2598877,212293550,196,1717432596,1.0
2598878,212500867,196,1717432602,6.0
2598879,212500867,196,1717432613,11.0
2598880,212915907,196,1717432618,5.0
2598881,213123832,196,1717432620,2.0
2598882,213331960,196,1717432623,3.0
2598883,213540291,196,1717432625,2.0
2598884,212914686,196,1717432656,31.0
2598885,213122610,196,1717432659,3.0
2598886,212914483,196,1717432673,14.0
2598887,213122407,196,1717432679,6.0
2598888,213122407,196,1717432691,12.0
2598889,212914280,196,1717432707,16.0
2598890,212914280,196,1717432715,8.0
2598891,212914280,196,1717432725,10.0
2598892,212914280,196,1717432732,7.0
2598893,213122204,196,1717432734,2.0
2598894,212705950,196,1717432755,21.0
2598895,212913670,196,1717432756,1.0
2598896,212913670,196,1717432763,7.0
2598897,213121593,196,1717432765,2.0
2598898,213329719,196,1717432768,3.0
2598899,213329719,196,1717432779,11.0
2598900,213329719,196,1717432789,10.0
2598901,213538048,196,1717432795,6.0
2598902,213746581,196,1717432797,2.0
2598903,213955317,196,1717432801,4.0
2598904,213955317,196,1717432812,11.0
2598905,213955317,196,1717432824,12.0
2598906,213955317,196,1717432831,7.0
2598907,214164257,196,1717432836,5.0
2598908,214164257,196,1717432849,13.0
2598909,214164257,196,1717432860,11.0
2598910,214373401,196,1717432861,1.0
2598911,214582750,196,1717432863,2.0
2598912,214373197,196,1717432879,16.0
2598913,214163849,196,1717432894,15.0
2598914,213954705,196,1717432911,17.0
2598915,213954705,196,1717432919,8.0
2598916,214163645,196,1717432921,2.0
2598917,214372789,196,1717432926,5.0
2598918,214372789,196,1717432935,9.0
2598919,214163441,196,1717432955,20.0
2598920,213954298,196,1717432972,17.0
2598921,213745359,196,1717432991,19.0
2598922,213954094,196,1717432994,3.0
2598923,214163033,196,1717432997,3.0
2598924,214372176,196,1717433003,6.0
2598925,214372176,196,1717433011,8.0
2598926,214162829,196,1717433036,25.0
2598927,214162829,196,1717433043,7.0
2598928,214371972,196,1717433044,1.0
2598929,214581319,196,1717433045,1.0
2598930,214790871,196,1717433049,4.0
2598931,214161603,196,1717433080,31.0
2598932,214161603,196,1717433089,9.0
2598933,214370745,196,1717433091,2.0
2598934,214370745,196,1717433100,9.0
2598935,214370745,196,1717433107,7.0
2598936,214370745,196,1717433115,8.0
2598937,214580091,196,1717433128,13.0
2598938,214789641,196,1717433132,4.0
2598939,214999396,196,1717433138,6.0
2598940,214999396,196,1717433150,12.0
2598941,214999396,196,1717433162,12.0
2598942,215209356,196,1717433163,1.0
2598943,215209356,196,1717433171,8.0
2598944,215419521,196,1717433175,4.0
2598945,215419521,196,1717433184,9.0
2598946,215629891,196,1717433185,1.0
2598947,215840467,196,1717433186,1.0
2598948,215629686,196,1717433206,20.0
2598949,215840261,196,1717433207,1.0
2598950,215840261,196,1717433216,9.0
2598951,216051042,196,1717433220,4.0
2598952,216262029,196,1717433221,1.0
2598953,215628450,196,1717433251,30.0
2598954,215839024,196,1717433252,1.0
2598955,216049804,196,1717433256,4.0
2598956,215838818,196,1717433273,17.0
2598957,215838818,196,1717433280,7.0
2598958,216049598,196,1717433282,2.0
2598959,216260583,196,1717433283,1.0
2598960,216260583,196,1717433295,12.0
2598961,216471774,200,1717433296,1.0
2598962,216471774,200,1717433305,9.0
2598963,216683172,200,1717433306,1.0
2598964,216894776,200,1717433308,2.0
2598965,217106587,200,1717433312,4.0
2598966,217318605,200,1717433315,3.0
2598967,217530830,200,1717433321,6.0
2598968,217105966,200,1717433344,23.0
2598969,217105966,200,1717433351,7.0
2598970,217530000,200,1717433356,5.0
2598971,217530000,200,1717433365,9.0
2598972,217105138,200,1717433388,23.0
2598973,217317154,200,1717433389,1.0
2598974,217529377,200,1717433392,3.0
2598975,217104515,200,1717433418,26.0
2598976,216256451,196,1717433454,36.0
2598977,216045264,196,1717433471,17.0
2598978,216256245,196,1717433475,4.0
2598979,216467432,200,1717433477,2.0
2598980,216678825,200,1717433480,3.0
2598981,216255625,196,1717433503,23.0
2598982,215833251,196,1717433526,23.0
2598983,215622477,196,1717433544,18.0
2598984,215833045,196,1717433549,5.0
2598985,215833045,196,1717433569,20.0
2598986,215622271,196,1717433585,16.0
2598987,215622271,196,1717433593,8.0
2598988,215832839,196,1717433594,1.0
2598989,216043613,196,1717433597,3.0
2598990,216043613,196,1717433604,7.0
2598991,215832633,196,1717433622,18.0
2598992,216043407,196,1717433625,3.0
2598993,215410470,196,1717433659,34.0
2598994,215620831,196,1717433661,2.0
2598995,215831398,196,1717433665,4.0
2598996,216042170,196,1717433666,1.0
2598997,215831192,196,1717433683,17.0
2598998,216041964,196,1717433687,4.0
2598999,216252942,196,1717433688,1.0
2599000,216252942,196,1717433697,9.0
2599001,216464126,200,1717433698,1.0
2599002,216041346,196,1717433721,23.0
2599003,215830369,196,1717433737,16.0
2599004,215619598,196,1717433757,20.0
2599005,215830164,196,1717433758,1.0
2599006,215619393,196,1717433778,20.0
2599007,215408828,196,1717433792,14.0
2599008,215619188,196,1717433793,1.0
2599009,215829753,196,1717433795,2.0
2599010,216040524,196,1717433799,4.0
2599011,216040524,196,1717433811,12.0
2599012,216251501,196,1717433816,5.0
2599013,216462684,200,1717433818,2.0
2599014,216462684,200,1717433825,7.0
2599015,216674073,200,1717433829,4.0
2599016,216674073,200,1717433837,8.0
2599017,216885668,200,1717433840,3.0
2599018,216885668,200,1717433851,11.0
2599019,217097470,200,1717433853,2.0
2599020,216885461,200,1717433870,17.0
2599021,216461857,200,1717433891,21.0
2599022,216039081,196,1717433918,27.0
2599023,215617131,196,1717433943,25.0
2599024,215827694,196,1717433944,1.0
2599025,216038463,196,1717433945,1.0
2599026,216249438,196,1717433947,2.0
2599027,216460619,200,1717433950,3.0
2599028,215826458,196,1717433982,32.0
2599029,215826458,196,1717433991,9.0
2599030,215615690,196,1717434010,19.0
2599031,215405128,196,1717434029,19.0
2599032,215405128,196,1717434041,12.0
2599033,215615484,196,1717434046,5.0
2599034,215615484,196,1717434059,13.0
2599035,215826045,196,1717434061,2.0
2599036,216036812,196,1717434062,1.0
2599037,216247785,196,1717434065,3.0
2599038,216247785,196,1717434075,10.0
2599039,216458964,200,1717434077,2.0
2599040,216458964,200,1717434086,9.0
2599041,216670349,200,1717434090,4.0
2599042,216881941,200,1717434092,2.0
2599043,216246547,196,1717434121,29.0
2599044,216457725,200,1717434122,1.0
2599045,216669109,200,1717434125,3.0
2599046,216669109,200,1717434136,11.0
2599047,216669109,200,1717434147,11.0
2599048,216245929,196,1717434170,23.0
2599049,216457106,200,1717434171,1.0
2599050,216668489,200,1717434172,1.0
2599051,216880079,200,1717434173,1.0
2599052,216880079,200,1717434185,12.0
2599053,216032895,196,1717434221,36.0
2599054,216243864,196,1717434227,6.0
2599055,216455039,200,1717434228,1.0
2599056,216666420,200,1717434231,3.0
2599057,216878008,200,1717434232,1.0
2599058,216878008,200,1717434245,13.0
2599059,217089802,200,1717434250,5.0
2599060,216877801,200,1717434267,17.0
2599061,217089595,200,1717434268,1.0
2599062,217301596,200,1717434271,3.0
2599063,216664972,200,1717434301,30.0
2599064,216664972,200,1717434311,10.0
2599065,216876558,200,1717434312,1.0
2599066,217088351,200,1717434317,5.0
2599067,217300351,200,1717434319,2.0
2599068,217512558,200,1717434322,3.0
2599069,217512558,200,1717434330,8.0
2599070,217512558,200,1717434339,9.0
2599071,217512558,200,1717434349,10.0
2599072,217724972,200,1717434352,3.0
2599073,217512350,200,1717434369,17.0
2599074,217512350,200,1717434379,10.0
2599075,217724764,200,1717434383,4.0
2599076,217937385,200,1717434387,4.0
2599077,217298898,200,1717434418,31.0
2599078,216662283,200,1717434448,30.0
2599079,216873867,200,1717434449,1.0
2599080,216238497,196,1717434478,29.0
2599081,216238497,196,1717434486,8.0
2599082,216449667,200,1717434492,6.0
2599083,216449667,200,1717434501,9.0
2599084,216661043,200,1717434505,4.0
2599085,216449460,200,1717434519,14.0
2599086,216238084,196,1717434539,20.0
2599087,216449254,200,1717434540,1.0
2599088,215180998,196,1717434591,51.0
2599089,213710039,196,1717434649,58.0
2599090,213710039,196,1717434659,10.0
2599091,213918740,196,1717434660,1.0
2599092,213918740,196,1717434670,10.0
2599093,214127645,196,1717434675,5.0
2599094,214336754,196,1717434680,5.0
2599095,214336754,196,1717434691,11.0
2599096,214336754,196,1717434704,13.0
2599097,214546067,196,1717434705,1.0
2599098,213917516,196,1717434735,30.0
2599099,214126419,196,1717434737,2.0
2599100,214335526,196,1717434743,6.0
2599101,214544838,196,1717434749,6.0
2599102,214754354,196,1717434752,3.0
2599103,214544633,196,1717434769,17.0
2599104,214544633,196,1717434781,12.0
2599105,214754149,196,1717434784,3.0
2599106,214334709,196,1717434805,21.0
2599107,214334709,196,1717434815,10.0
2599108,214334709,196,1717434827,12.0
2599109,214125398,196,1717434843,16.0
2599110,214125398,196,1717434850,7.0
2599111,213707186,196,1717434874,24.0
2599112,213915884,196,1717434875,1.0
2599113,214124786,196,1717434878,3.0
2599114,214124786,196,1717434887,9.0
2599115,214333892,196,1717434893,6.0
2599116,213915272,196,1717434916,23.0
2599117,213288569,196,1717434949,33.0
2599118,213496858,196,1717434954,5.0
2599119,213496858,196,1717434962,8.0
2599120,213705351,196,1717434967,5.0
2599121,213914047,196,1717434968,1.0
2599122,213705147,196,1717434985,17.0
2599123,213913843,196,1717434987,2.0
2599124,213704943,196,1717435001,14.0
2599125,213496247,196,1717435021,20.0
2599126,213704739,196,1717435022,1.0
2599127,213287347,196,1717435045,23.0
2599128,213287347,196,1717435058,13.0
2599129,213495635,196,1717435059,1.0
2599130,213704126,196,1717435062,3.0
2599131,213704126,196,1717435071,9.0
2599132,213912821,196,1717435076,5.0
2599133,214121720,196,1717435079,3.0
2599134,213912617,196,1717435098,19.0
2599135,213285920,196,1717435132,34.0
2599136,213494207,196,1717435133,1.0
2599137,213494207,196,1717435144,11.0
2599138,213702697,196,1717435145,1.0
2599139,213911391,196,1717435151,6.0
2599140,213493597,196,1717435173,22.0
2599141,213702086,196,1717435176,3.0
2599142,213910779,196,1717435177,1.0
2599143,214119676,196,1717435181,4.0
2599144,213701474,196,1717435202,21.0
2599145,213910166,196,1717435206,4.0
2599146,214119062,196,1717435207,1.0
2599147,214328162,196,1717435212,5.0
2599148,214537466,196,1717435215,3.0
2599149,214746975,196,1717435217,2.0
2599150,214537262,196,1717435233,16.0
2599151,214746771,196,1717435238,5.0
2599152,214746771,196,1717435250,12.0
2599153,214956484,196,1717435256,6.0
2599154,214746566,196,1717435276,20.0
2599155,214746566,196,1717435285,9.0
2599156,214746566,196,1717435292,7.0
2599157,214956279,196,1717435293,1.0
2599158,215166197,196,1717435295,2.0
2599159,215166197,196,1717435304,9.0
2599160,214956074,196,1717435322,18.0
2599161,214956074,196,1717435331,9.0
2599162,214956074,196,1717435341,10.0
2599163,214956074,196,1717435354,13.0
2599164,215165992,196,1717435360,6.0
2599165,215376115,196,1717435366,6.0
2599166,215586443,196,1717435372,6.0
2599167,215796976,196,1717435374,2.0
2599168,215586237,196,1717435392,18.0
2599169,215796770,196,1717435393,1.0
2599170,216007509,196,1717435397,4.0
2599171,216007509,196,1717435405,8.0
2599172,216218453,196,1717435408,3.0
2599173,215796153,196,1717435431,23.0
2599174,216006891,196,1717435434,3.0
2599175,216006891,196,1717435442,8.0
2599176,216428779,200,1717435443,1.0
2599177,216006067,196,1717435467,24.0
2599178,215795124,196,1717435481,14.0
2599179,215584387,196,1717435498,17.0
2599180,215794918,196,1717435500,2.0
2599181,216005655,196,1717435505,5.0
2599182,216005655,196,1717435513,8.0
2599183,216005655,196,1717435523,10.0
2599184,216216598,196,1717435526,3.0
2599185,216427747,200,1717435529,3.0
2599186,216639102,200,1717435533,4.0
2599187,214523492,196,1717435611,78.0
2599188,214313997,196,1717435630,19.0
2599189,214523288,196,1717435634,4.0
2599190,214523288,196,1717435641,7.0
2599191,214732783,196,1717435643,2.0
2599192,214942482,196,1717435645,2.0
2599193,215152386,196,1717435646,1.0
2599194,214522059,196,1717435674,28.0
2599195,214731553,196,1717435676,2.0
2599196,214941251,196,1717435678,2.0
2599197,214941251,196,1717435689,11.0
2599198,215151154,196,1717435692,3.0
2599199,214941046,196,1717435709,17.0
2599200,214731143,196,1717435724,15.0
2599201,214731143,196,1717435737,13.0
2599202,214940841,196,1717435738,1.0
2599203,214940841,196,1717435746,8.0
2599204,215150744,196,1717435749,3.0
2599205,215150744,196,1717435762,13.0
2599206,215360852,196,1717435763,1.0
2599207,215571165,196,1717435767,4.0
2599208,215360647,196,1717435787,20.0
2599209,215360647,196,1717435796,9.0
2599210,215570960,196,1717435798,2.0
2599211,215360442,196,1717435814,16.0
2599212,215570754,196,1717435817,3.0
2599213,215781272,196,1717435818,1.0
2599214,215991995,196,1717435831,13.0
2599215,216202924,196,1717435833,2.0
2599216,216202924,196,1717435840,7.0
2599217,215991789,196,1717435860,20.0
2599218,216202718,196,1717435862,2.0
2599219,216413853,200,1717435868,6.0
2599220,216413853,200,1717435875,7.0
2599221,216413853,200,1717435883,8.0
2599222,215991171,196,1717435910,27.0
2599223,215991171,196,1717435918,8.0
2599224,216202099,196,1717435919,1.0
2599225,216202099,196,1717435929,10.0
2599226,216202099,196,1717435936,7.0
2599227,216413233,200,1717435939,3.0
2599228,215990551,196,1717435965,26.0
2599229,216201479,196,1717435970,5.0
2599230,216201479,196,1717435977,7.0
2599231,215990345,196,1717435993,16.0
2599232,216201273,196,1717435994,1.0
2599233,215990139,196,1717436009,15.0
2599234,216201066,196,1717436012,3.0
2599235,216201066,196,1717436022,10.0
2599236,216412199,200,1717436023,1.0
2599237,215989519,196,1717436049,26.0
2599238,216200446,196,1717436050,1.0
2599239,216411579,200,1717436051,1.0
2599240,216622918,200,1717436052,1.0
2599241,215988283,196,1717436084,32.0
2599242,216199209,196,1717436085,1.0
2599243,216410341,200,1717436089,4.0
2599244,216621679,200,1717436094,5.0
2599245,216833223,200,1717436098,4.0
2599246,216197970,196,1717436126,28.0
2599247,216409100,200,1717436128,2.0
2599248,216620437,200,1717436129,1.0
2599249,216408894,200,1717436151,22.0
2599250,216620230,200,1717436154,3.0
2599251,216831773,200,1717436157,3.0
2599252,215984777,196,1717436196,39.0
2599253,215984777,196,1717436203,7.0
2599254,215562933,196,1717436227,24.0
2599255,215773443,196,1717436229,2.0
2599256,215562727,196,1717436246,17.0
2599257,215562727,196,1717436257,11.0
2599258,215352217,196,1717436272,15.0
2599259,215562521,196,1717436277,5.0
2599260,215352011,196,1717436295,18.0
2599261,215562315,196,1717436296,1.0
2599262,215772825,196,1717436297,1.0
2599263,215983540,196,1717436302,5.0
2599264,215983540,196,1717436314,12.0
2599265,215350777,196,1717436346,32.0
2599266,215561080,196,1717436349,3.0
2599267,215771588,196,1717436354,5.0
2599268,215982302,196,1717436360,6.0
2599269,215560462,196,1717436387,27.0
2599270,215770970,196,1717436392,5.0
2599271,215981683,196,1717436393,1.0
2599272,216192602,196,1717436395,2.0
2599273,216403727,200,1717436399,4.0
2599274,216192396,196,1717436414,15.0
2599275,216403521,200,1717436418,4.0
2599276,216403521,200,1717436427,9.0
2599277,216614852,200,1717436431,4.0
2599278,215557167,196,1717436477,46.0
2599279,214925652,196,1717436506,29.0
2599280,214925652,196,1717436515,9.0
2599281,215135540,196,1717436516,1.0
2599282,215135540,196,1717436523,7.0
2599283,215345633,196,1717436528,5.0
2599284,215555931,196,1717436529,1.0
2599285,215555931,196,1717436540,11.0
2599286,215766434,196,1717436545,5.0
2599287,215977143,196,1717436551,6.0
2599288,215977143,196,1717436560,9.0
2599289,216188058,196,1717436561,1.0
2599290,216399179,200,1717436564,3.0
2599291,215976525,196,1717436588,24.0
2599292,216187439,196,1717436589,1.0
2599293,216398559,200,1717436590,1.0
2599294,216609885,200,1717436591,1.0
2599295,216821418,200,1717436592,1.0
2599296,217033157,200,1717436593,1.0
2599297,217033157,200,1717436600,7.0
2599298,217245103,200,1717436601,1.0
2599299,216608644,200,1717436635,34.0
2599300,216397113,200,1717436651,16.0
2599301,216608438,200,1717436655,4.0
2599302,216819969,200,1717436656,1.0
2599303,216819969,200,1717436669,13.0
2599304,217031707,200,1717436671,2.0
2599305,217243652,200,1717436675,4.0
2599306,217243652,200,1717436683,8.0
2599307,217243652,200,1717436691,8.0
2599308,217455804,200,1717436695,4.0
2599309,217668163,200,1717436699,4.0
2599310,217243031,200,1717436724,25.0
2599311,217243031,200,1717436739,15.0
2599312,216182276,196,1717436781,42.0
2599313,216393391,200,1717436785,4.0
2599314,216182070,196,1717436803,18.0
2599315,216393185,200,1717436804,1.0
2599316,216181864,196,1717436824,20.0
2599317,215759634,196,1717436849,25.0
2599318,215970336,196,1717436852,3.0
2599319,215548520,196,1717436877,25.0
2599320,215759016,196,1717436878,1.0
2599321,215969718,196,1717436879,1.0
2599322,216180625,196,1717436885,6.0
2599323,216391738,200,1717436888,3.0
2599324,216603058,200,1717436894,6.0
2599325,216814584,200,1717436900,6.0
2599326,216814584,200,1717436910,10.0
2599327,217026316,200,1717436911,1.0
2599328,217238255,200,1717436915,4.0
2599329,217450401,200,1717436920,5.0
2599330,217662754,200,1717436921,1.0
2599331,217662754,200,1717436928,7.0
2599332,217875315,200,1717436933,5.0
2599333,217875315,200,1717436941,8.0
2599334,217875315,200,1717436952,11.0
2599335,217449779,200,1717436977,25.0
2599336,217025073,200,1717436998,21.0
2599337,217025073,200,1717437005,7.0
2599338,216813135,200,1717437025,20.0
2599339,216813135,200,1717437033,8.0
2599340,216813135,200,1717437045,12.0
2599341,216601404,200,1717437059,14.0
2599342,216812928,200,1717437060,1.0
2599343,217236390,200,1717437061,1.0
2599344,217236390,200,1717437070,9.0
2599345,217236390,200,1717437080,10.0
2599346,217236390,200,1717437091,11.0
2599347,216812102,200,1717437117,26.0
2599348,216600372,200,1717437131,14.0
2599349,216811895,200,1717437135,4.0
2599350,217023625,200,1717437140,5.0
2599351,217235562,200,1717437142,2.0
2599352,217447706,200,1717437143,1.0
2599353,216598302,200,1717437178,35.0
2599354,216175260,196,1717437201,23.0
2599355,216386368,200,1717437202,1.0
2599356,216597682,200,1717437208,6.0
2599357,216597682,200,1717437216,8.0
2599358,216597682,200,1717437227,11.0
2599359,215540077,196,1717437272,45.0
2599360,215750565,196,1717437274,2.0
2599361,215961258,196,1717437279,5.0
2599362,216172157,196,1717437280,1.0
2599363,216172157,196,1717437291,11.0
2599364,216383262,200,1717437296,5.0
2599365,216594573,200,1717437300,4.0
2599366,216806091,200,1717437301,1.0
2599367,217017815,200,1717437302,1.0
2599368,217229746,200,1717437306,4.0
2599369,217441884,200,1717437308,2.0
2599370,217654229,200,1717437312,4.0
2599371,217654229,200,1717437323,11.0
2599372,217441677,200,1717437339,16.0
2599373,217441677,200,1717437350,11.0
2599374,217654022,200,1717437351,1.0
2599375,217654022,200,1717437362,11.0
2599376,217866574,200,1717437372,10.0
2599377,218079334,200,1717437373,1.0
2599378,218292302,200,1717437379,6.0
2599379,218505478,200,1717437383,4.0
2599380,218078710,200,1717437406,23.0
2599381,218291677,200,1717437408,2.0
2599382,218078502,200,1717437427,19.0
2599383,217439601,200,1717437458,31.0
2599384,217439601,200,1717437470,12.0
2599385,217651944,200,1717437475,5.0
2599386,217864494,200,1717437476,1.0
2599387,217864494,200,1717437484,8.0
2599388,217013462,200,1717437519,35.0
2599389,217225389,200,1717437520,1.0
2599390,217437523,200,1717437522,2.0
2599391,217012841,200,1717437543,21.0
2599392,217224767,200,1717437549,6.0
2599393,216376235,200,1717437584,35.0
2599394,216376235,200,1717437596,12.0
2599395,216376235,200,1717437606,10.0
2599396,216164931,196,1717437624,18.0
2599397,216376029,200,1717437625,1.0
2599398,215953421,196,1717437649,24.0
2599399,215320745,196,1717437677,28.0
2599400,215531019,196,1717437678,1.0
2599401,215531019,196,1717437688,10.0
2599402,215741498,196,1717437690,2.0
2599403,215952183,196,1717437693,3.0
2599404,215952183,196,1717437700,7.0
2599405,216163073,196,1717437701,1.0
2599406,215740881,196,1717437725,24.0
2599407,215951565,196,1717437726,1.0
2599408,216162455,196,1717437727,1.0
2599409,216373551,200,1717437729,2.0
2599410,216584853,200,1717437730,1.0
2599411,216584853,200,1717437741,11.0
2599412,216161837,196,1717437763,22.0
